id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_long_all,traders_prod_merc_short_all,traders_swap_long_all,traders_swap_short_all,traders_swap_spread_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_long_old,traders_prod_merc_short_old,traders_swap_long_old,traders_swap_short_old,traders_swap_spread_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
071204088691F,GOLD - COMMODITY EXCHANGE INC.,2007-12-04T00:00:00.000,2007 Report Week 49,GOLD,088691,CMX,NYC,088,GOLD,486709,85698,252208,29752,68140,4250,149675,5754,105954,41213,17610,16944,433486,470860,53223,15849,486709,85698,252208,29752,68140,4250,149675,5754,105954,41213,17610,16944,433486,470860,53223,15849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34073,-7969,-12661,1116,5382,-6199,-13463,-5529,2744,-2147,-2524,-1991,-27909,-20778,-6164,-13295,100.0,17.6,51.8,6.1,14.0,0.9,30.8,1.2,21.8,8.5,3.6,3.5,89.1,96.7,10.9,3.3,100.0,17.6,51.8,6.1,14.0,0.9,30.8,1.2,21.8,8.5,3.6,3.5,89.1,96.7,10.9,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,19,26,12,12,13,72,17,8,68,40,32,204,121,260,19,26,12,12,13,72,17,8,68,40,32,204,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,53.4,49.2,69.5,14.5,26.4,19.4,38.1,42.5,53.4,49.2,69.5,14.5,26.4,19.4,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071127088691F,GOLD - COMMODITY EXCHANGE INC.,2007-11-27T00:00:00.000,2007 Report Week 48,GOLD,088691,CMX,NYC,088,GOLD,520782,93667,264869,28636,62758,10449,163138,11283,103210,43360,20134,18935,461395,491638,59387,29144,520782,93667,264869,28636,62758,10449,163138,11283,103210,43360,20134,18935,461395,491638,59387,29144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8352,21586,28920,5611,-6024,-9044,-9274,-283,-6735,2538,-9144,-912,3770,-3222,4582,11574,100.0,18.0,50.9,5.5,12.1,2.0,31.3,2.2,19.8,8.3,3.9,3.6,88.6,94.4,11.4,5.6,100.0,18.0,50.9,5.5,12.1,2.0,31.3,2.2,19.8,8.3,3.9,3.6,88.6,94.4,11.4,5.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,23,32,12,12,17,77,20,16,71,37,42,230,134,271,23,32,12,12,17,77,20,16,71,37,42,230,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,52.2,46.0,66.9,13.5,26.3,18.4,37.4,39.2,52.2,46.0,66.9,13.5,26.3,18.4,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071120088691F,GOLD - COMMODITY EXCHANGE INC.,2007-11-20T00:00:00.000,2007 Report Week 47,GOLD,088691,CMX,NYC,088,GOLD,512430,72081,235949,23025,68782,19493,172412,11566,109945,40822,29278,19847,457625,494860,54805,17570,512430,72081,235949,23025,68782,19493,172412,11566,109945,40822,29278,19847,457625,494860,54805,17570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40116,5828,948,-5205,-17117,2272,-13264,827,-25395,-1862,2442,2258,-35368,-33765,-4748,-6351,100.0,14.1,46.0,4.5,13.4,3.8,33.6,2.3,21.5,8.0,5.7,3.9,89.3,96.6,10.7,3.4,100.0,14.1,46.0,4.5,13.4,3.8,33.6,2.3,21.5,8.0,5.7,3.9,89.3,96.6,10.7,3.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,24,26,12,12,14,84,19,16,76,49,39,240,136,293,24,26,12,12,14,84,19,16,76,49,39,240,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,51.3,46.5,66.5,13.7,26.6,18.4,37.5,39.7,51.3,46.5,66.5,13.7,26.6,18.4,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071113088691F,GOLD - COMMODITY EXCHANGE INC.,2007-11-13T00:00:00.000,2007 Report Week 46,GOLD,088691,CMX,NYC,088,GOLD,552546,66253,235001,28230,85899,17221,185676,10739,135340,42684,26836,17589,492993,528625,59553,23921,552546,66253,235001,28230,85899,17221,185676,10739,135340,42684,26836,17589,492993,528625,59553,23921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4310,7569,3048,373,-8698,7680,-13110,-1632,-3476,-5,-143,-997,-1966,-4218,-2344,-92,100.0,12.0,42.5,5.1,15.5,3.1,33.6,1.9,24.5,7.7,4.9,3.2,89.2,95.7,10.8,4.3,100.0,12.0,42.5,5.1,15.5,3.1,33.6,1.9,24.5,7.7,4.9,3.2,89.2,95.7,10.8,4.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,18,26,11,14,10,85,22,18,81,45,44,243,137,297,18,26,11,14,10,85,22,18,81,45,44,243,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,51.8,48.0,67.7,13.5,25.5,19.9,35.9,40.3,51.8,48.0,67.7,13.5,25.5,19.9,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071106088691F,GOLD - COMMODITY EXCHANGE INC.,2007-11-06T00:00:00.000,2007 Report Week 45,GOLD,088691,CMX,NYC,088,GOLD,556856,58684,231953,27857,94597,9541,198786,12371,138816,42689,26979,18586,494959,532843,61897,24013,556856,58684,231953,27857,94597,9541,198786,12371,138816,42689,26979,18586,494959,532843,61897,24013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40693,6804,14595,-4046,-6961,1669,4734,4215,18376,4119,1119,2117,33773,35130,6920,5563,100.0,10.5,41.7,5.0,17.0,1.7,35.7,2.2,24.9,7.7,4.8,3.3,88.9,95.7,11.1,4.3,100.0,10.5,41.7,5.0,17.0,1.7,35.7,2.2,24.9,7.7,4.8,3.3,88.9,95.7,11.1,4.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,18,27,11,13,10,96,24,17,82,46,46,257,140,313,18,27,11,13,10,96,24,17,82,46,46,257,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,52.0,48.4,68.4,13.9,27.1,20.3,38.2,39.8,52.0,48.4,68.4,13.9,27.1,20.3,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071030088691F,GOLD - COMMODITY EXCHANGE INC.,2007-10-30T00:00:00.000,2007 Report Week 44,GOLD,088691,CMX,NYC,088,GOLD,516163,51880,217358,31903,101558,7872,194052,8156,120440,38570,25860,16469,461186,497713,54977,18450,516163,51880,217358,31903,101558,7872,194052,8156,120440,38570,25860,16469,461186,497713,54977,18450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26692,5485,19242,784,-609,1678,8915,-3921,11391,-3168,-2634,2230,27315,27377,-623,-685,100.0,10.1,42.1,6.2,19.7,1.5,37.6,1.6,23.3,7.5,5.0,3.2,89.3,96.4,10.7,3.6,100.0,10.1,42.1,6.2,19.7,1.5,37.6,1.6,23.3,7.5,5.0,3.2,89.3,96.4,10.7,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,18,25,11,13,8,94,21,16,70,49,46,245,133,300,18,25,11,13,8,94,21,16,70,49,46,245,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,51.6,47.1,69.0,14.6,29.0,21.1,41.5,38.3,51.6,47.1,69.0,14.6,29.0,21.1,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071023088691F,GOLD - COMMODITY EXCHANGE INC.,2007-10-23T00:00:00.000,2007 Report Week 43,GOLD,088691,CMX,NYC,088,GOLD,489471,46395,198116,31119,102167,6194,185137,12077,109049,41738,28494,14239,433871,470336,55600,19135,489471,46395,198116,31119,102167,6194,185137,12077,109049,41738,28494,14239,433871,470336,55600,19135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5599,2392,-6132,3405,-4398,506,-6790,2428,13902,-4767,1570,-1637,7011,6239,-1412,-640,100.0,9.5,40.5,6.4,20.9,1.3,37.8,2.5,22.3,8.5,5.8,2.9,88.6,96.1,11.4,3.9,100.0,9.5,40.5,6.4,20.9,1.3,37.8,2.5,22.3,8.5,5.8,2.9,88.6,96.1,11.4,3.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,16,26,12,13,8,89,23,16,69,52,41,235,135,296,16,26,12,13,8,89,23,16,69,52,41,235,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,50.1,45.7,68.0,14.3,29.2,21.0,41.9,37.2,50.1,45.7,68.0,14.3,29.2,21.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071016088691F,GOLD - COMMODITY EXCHANGE INC.,2007-10-16T00:00:00.000,2007 Report Week 42,GOLD,088691,CMX,NYC,088,GOLD,483872,44003,204248,27714,106565,5688,191927,9649,95147,46505,26924,15876,426860,464097,57012,19775,483872,44003,204248,27714,106565,5688,191927,9649,95147,46505,26924,15876,426860,464097,57012,19775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24936,474,3190,-1169,8190,-1480,14858,927,1283,1825,4593,4461,20252,21164,4684,3772,100.0,9.1,42.2,5.7,22.0,1.2,39.7,2.0,19.7,9.6,5.6,3.3,88.2,95.9,11.8,4.1,100.0,9.1,42.2,5.7,22.0,1.2,39.7,2.0,19.7,9.6,5.6,3.3,88.2,95.9,11.8,4.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,16,28,14,12,8,96,18,15,70,50,38,242,129,301,16,28,14,12,8,96,18,15,70,50,38,242,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,47.3,42.3,66.1,13.9,30.2,20.5,43.4,33.6,47.3,42.3,66.1,13.9,30.2,20.5,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071009088691F,GOLD - COMMODITY EXCHANGE INC.,2007-10-09T00:00:00.000,2007 Report Week 41,GOLD,088691,CMX,NYC,088,GOLD,458936,43529,201058,28883,98375,7168,177069,8722,93864,44680,22331,11415,406608,442933,52328,16003,458936,43529,201058,28883,98375,7168,177069,8722,93864,44680,22331,11415,406608,442933,52328,16003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19071,962,15414,-1775,-1237,5,11533,-4874,9347,-550,1056,1682,21204,21393,-2133,-2322,100.0,9.5,43.8,6.3,21.4,1.6,38.6,1.9,20.5,9.7,4.9,2.5,88.6,96.5,11.4,3.5,100.0,9.5,43.8,6.3,21.4,1.6,38.6,1.9,20.5,9.7,4.9,2.5,88.6,96.5,11.4,3.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,16,29,13,12,9,100,17,14,72,44,37,242,125,297,16,29,13,12,9,100,17,14,72,44,37,242,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,49.0,41.8,66.9,12.5,31.0,18.7,42.9,33.9,49.0,41.8,66.9,12.5,31.0,18.7,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
071002088691F,GOLD - COMMODITY EXCHANGE INC.,2007-10-02T00:00:00.000,2007 Report Week 40,GOLD,088691,CMX,NYC,088,GOLD,439865,42567,185644,30658,99612,7163,165536,13596,84517,45230,21275,9733,385404,421540,54461,18325,439865,42567,185644,30658,99612,7163,165536,13596,84517,45230,21275,9733,385404,421540,54461,18325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1080,-5660,4399,-166,-6206,-2186,11552,3653,4149,-1974,4075,-3682,2033,4202,-3113,-5282,100.0,9.7,42.2,7.0,22.6,1.6,37.6,3.1,19.2,10.3,4.8,2.2,87.6,95.8,12.4,4.2,100.0,9.7,42.2,7.0,22.6,1.6,37.6,3.1,19.2,10.3,4.8,2.2,87.6,95.8,12.4,4.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,16,29,12,13,10,97,25,12,71,43,33,236,126,297,16,29,12,13,10,97,25,12,71,43,33,236,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,46.8,40.6,65.2,12.0,30.5,18.7,41.8,32.6,46.8,40.6,65.2,12.0,30.5,18.7,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
070925088691F,GOLD - COMMODITY EXCHANGE INC.,2007-09-25T00:00:00.000,2007 Report Week 39,GOLD,088691,CMX,NYC,088,GOLD,440945,48227,181245,30824,105818,9349,153984,9943,80368,47204,17200,13415,383371,417338,57574,23607,440945,48227,181245,30824,105818,9349,153984,9943,80368,47204,17200,13415,383371,417338,57574,23607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48197,8099,30293,-4010,6544,135,28544,1581,6346,4504,-928,-56,43562,43915,4635,4282,100.0,10.9,41.1,7.0,24.0,2.1,34.9,2.3,18.2,10.7,3.9,3.0,86.9,94.6,13.1,5.4,100.0,10.9,41.1,7.0,24.0,2.1,34.9,2.3,18.2,10.7,3.9,3.0,86.9,94.6,13.1,5.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,15,28,11,14,9,103,19,15,72,40,42,246,124,296,15,28,11,14,9,103,19,15,72,40,42,246,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,42.0,37.0,61.9,10.5,27.0,16.5,40.5,29.6,42.0,37.0,61.9,10.5,27.0,16.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
070918088691F,GOLD - COMMODITY EXCHANGE INC.,2007-09-18T00:00:00.000,2007 Report Week 38,GOLD,088691,CMX,NYC,088,GOLD,392748,40128,150952,34834,99274,9214,125440,8362,74022,42700,18128,13471,339809,373423,52939,19325,392748,40128,150952,34834,99274,9214,125440,8362,74022,42700,18128,13471,339809,373423,52939,19325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19062,-269,8807,1514,6780,-1061,16350,-213,1882,-3527,-1945,2041,16930,16291,2132,2771,100.0,10.2,38.4,8.9,25.3,2.3,31.9,2.1,18.8,10.9,4.6,3.4,86.5,95.1,13.5,4.9,100.0,10.2,38.4,8.9,25.3,2.3,31.9,2.1,18.8,10.9,4.6,3.4,86.5,95.1,13.5,4.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,19,27,12,14,9,92,21,14,73,38,42,236,132,292,19,27,12,14,9,92,21,14,73,38,42,236,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,41.5,37.1,62.2,10.6,27.2,17.2,41.1,29.6,41.5,37.1,62.2,10.6,27.2,17.2,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
070911088691F,GOLD - COMMODITY EXCHANGE INC.,2007-09-11T00:00:00.000,2007 Report Week 37,GOLD,088691,CMX,NYC,088,GOLD,373686,40397,142145,33320,92494,10275,109090,8575,72140,46227,20073,11430,322879,357132,50807,16554,373686,40397,142145,33320,92494,10275,109090,8575,72140,46227,20073,11430,322879,357132,50807,16554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34247,-4686,20602,5895,17175,-663,23565,-3184,340,5406,2466,-219,29638,36517,4609,-2270,100.0,10.8,38.0,8.9,24.8,2.7,29.2,2.3,19.3,12.4,5.4,3.1,86.4,95.6,13.6,4.4,100.0,10.8,38.0,8.9,24.8,2.7,29.2,2.3,19.3,12.4,5.4,3.1,86.4,95.6,13.6,4.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,18,29,12,14,8,84,21,15,80,40,40,232,133,292,18,29,12,14,8,84,21,15,80,40,40,232,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,42.6,38.4,63.2,10.0,27.5,16.2,40.7,30.8,42.6,38.4,63.2,10.0,27.5,16.2,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
070904088691F,GOLD - COMMODITY EXCHANGE INC.,2007-09-04T00:00:00.000,2007 Report Week 36,GOLD,088691,CMX,NYC,088,GOLD,339439,45083,121543,27425,75319,10938,85525,11759,71800,40821,17607,11649,293241,320615,46198,18824,339439,45083,121543,27425,75319,10938,85525,11759,71800,40821,17607,11649,293241,320615,46198,18824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13672,-6561,5724,-8014,5191,1344,19233,-4530,-1654,3269,7263,-840,6777,12498,6895,1174,100.0,13.3,35.8,8.1,22.2,3.2,25.2,3.5,21.2,12.0,5.2,3.4,86.4,94.5,13.6,5.5,100.0,13.3,35.8,8.1,22.2,3.2,25.2,3.5,21.2,12.0,5.2,3.4,86.4,94.5,13.6,5.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,15,25,11,15,10,68,21,14,76,30,40,202,127,256,15,25,11,15,10,68,21,14,76,30,40,202,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,45.6,41.5,64.4,10.3,29.1,16.7,37.4,33.8,45.6,41.5,64.4,10.3,29.1,16.7,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
070828088691F,GOLD - COMMODITY EXCHANGE INC.,2007-08-28T00:00:00.000,2007 Report Week 35,GOLD,088691,CMX,NYC,088,GOLD,325767,51644,115819,35439,70128,9594,66292,16289,73454,37552,10344,12489,286464,308117,39303,17650,325767,51644,115819,35439,70128,9594,66292,16289,73454,37552,10344,12489,286464,308117,39303,17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4437,-1747,7148,-1981,-4006,892,933,-6078,-1974,333,-937,391,-3153,-4564,-1284,127,100.0,15.9,35.6,10.9,21.5,2.9,20.3,5.0,22.5,11.5,3.2,3.8,87.9,94.6,12.1,5.4,100.0,15.9,35.6,10.9,21.5,2.9,20.3,5.0,22.5,11.5,3.2,3.8,87.9,94.6,12.1,5.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,16,20,14,11,10,57,22,14,74,21,35,186,113,230,16,20,14,11,10,57,22,14,74,21,35,186,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,48.2,45.4,67.8,11.1,30.1,18.0,38.8,37.0,48.2,45.4,67.8,11.1,30.1,18.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
070821088691F,GOLD - COMMODITY EXCHANGE INC.,2007-08-21T00:00:00.000,2007 Report Week 34,GOLD,088691,CMX,NYC,088,GOLD,330204,53391,108671,37420,74134,8702,65359,22367,75428,37219,11281,12098,289617,312681,40587,17523,330204,53391,108671,37420,74134,8702,65359,22367,75428,37219,11281,12098,289617,312681,40587,17523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17769,6325,-12812,3740,-11023,602,-12636,10250,-5678,-3764,-1369,-1197,-12608,-21227,-5161,3458,100.0,16.2,32.9,11.3,22.5,2.6,19.8,6.8,22.8,11.3,3.4,3.7,87.7,94.7,12.3,5.3,100.0,16.2,32.9,11.3,22.5,2.6,19.8,6.8,22.8,11.3,3.4,3.7,87.7,94.7,12.3,5.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,16,20,14,12,9,57,27,15,73,33,38,188,128,244,16,20,14,12,9,57,27,15,73,33,38,188,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,47.0,44.6,65.8,11.0,28.6,18.0,37.4,36.0,47.0,44.6,65.8,11.0,28.6,18.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
